instance_id,pair_id,side,label,text,n_tokens,language,collection,document_id,split
ed7cc9c36ddba0f4b56b_original,ed7cc9c36ddba0f4b56b,original,1,The focus group gives opinions about some topics of interest.,11,en,en,carlo_english_merged.txt,train
ed7cc9c36ddba0f4b56b_simplified,ed7cc9c36ddba0f4b56b,simplified,0,The focus group gives opinions about some topics.,9,en,en,carlo_english_merged.txt,train
ede74ed6e6d5c14ca9cc_original,ede74ed6e6d5c14ca9cc,original,1,"“Dançando com a Diferença” (“Dancing with a difference”) is an inclusive dance company based in Portugal that has gained recognition in Portugal, Brazil and beyond for its creative and ambitious productions.",39,en,en,carlo_english_merged.txt,validation
ede74ed6e6d5c14ca9cc_simplified,ede74ed6e6d5c14ca9cc,simplified,0,“Dançando com a Diferença” is the name of a dance company. This is Portuguese. It means “Dancing with a difference”. This dance company is inclusive. Inclusive means that people without disabilities and people with disabilities work there together. The company is well-known in countries such as Portugal and Brazil. The company is well-known in countries such as Portugal and Brazil. The company is well-known in countries such as Portugal and Brazil.,89,en,en,carlo_english_merged.txt,validation
edecb2a97ce6a6bec996_original,edecb2a97ce6a6bec996,original,1,الخدم أيضا لهم نصيب من هدية العيد، كم هم سعداء بها.,13,ar,ar,arabic_cleaned_data.txt,train
edecb2a97ce6a6bec996_simplified,edecb2a97ce6a6bec996,simplified,0,الخدم أيضا يحصلون على هدية العيد، كم هم سعداء بها.,12,ar,ar,arabic_cleaned_data.txt,train
ee07ea6aa84b77cc1bb6_original,ee07ea6aa84b77cc1bb6,original,1,"Cours de français langue professionnelle permettant d'apprendre le vocabulaire spécifique à un secteur d'activité, comprendre le monde du travail en France et les droits et devoirs du salarié",31,fr,fr,french_tagged.txt,test
ee07ea6aa84b77cc1bb6_simplified,ee07ea6aa84b77cc1bb6,simplified,0,- Apprendre le vocabulaire professionnel et connaître les mots utiles d'un métier. - Comprendre le monde du travail : explications sur les droits et devoirs du salarié.,30,fr,fr,french_tagged.txt,test
ee0b5ea4ffe3f1dc2751_original,ee0b5ea4ffe3f1dc2751,original,1,Jazz was one of the first kinds of music I played,11,en,en,carlo_english_merged.txt,train
ee0b5ea4ffe3f1dc2751_simplified,ee0b5ea4ffe3f1dc2751,simplified,0,Jazz was one of the first kinds of music I played,11,en,en,carlo_english_merged.txt,train
ee16b0d6f927dadf1840_original,ee16b0d6f927dadf1840,original,1,لم تكن تنظر إلينا في غرفة الجلوس.,8,ar,ar,arabic_cleaned_data.txt,test
ee16b0d6f927dadf1840_simplified,ee16b0d6f927dadf1840,simplified,0,لم تكن تنظر إلينا.,5,ar,ar,arabic_cleaned_data.txt,test
ee17158a57af76e4d79d_original,ee17158a57af76e4d79d,original,1,Rencontrer des entreprises,3,fr,fr,french_tagged.txt,train
ee17158a57af76e4d79d_simplified,ee17158a57af76e4d79d,simplified,0,Rencontrer des entreprises,3,fr,fr,french_tagged.txt,train
ee34499db53a3d35ef35_original,ee34499db53a3d35ef35,original,1,"Una altra qüestió important és que, en determinades circumstàncies, és obligatori presentar una declaració informativa sobre el patrimoni que posseeixes fora d’Espanya, a través del Model 720 per béns i drets situats a l’estranger i el Model 721 per criptomonedes.",47,ca,ca,idem_ca_CAT_060_084.txt,train
ee34499db53a3d35ef35_simplified,ee34499db53a3d35ef35,simplified,0,Algunes vegades és obligatori presentar un document informatiu si teniu diners o propietats fora d’Espanya. Per fer-ho heu d'omplir el Model 720 per al patrimoni que teniu fora d’Espanya. O el Model 721 si teniu criptomonedes fora d’Espanya.,47,ca,ca,idem_ca_CAT_060_084.txt,train
ee41ba83886d752a78c6_original,ee41ba83886d752a78c6,original,1,"Quest’anno i moscerini a Orbetello sono tantissimi, e fastidiosi Molto probabilmente l'ultima grave moria di pesci ha portato a una mancanza di predatori Condividi Un addetto alla disinfestazione contro i moscerini al lavoro a Orbetello Un addetto alla disinfestazione contro i moscerini al lavoro a Orbetello (Facebook/Comune di Orbetello) Nell’ultimo mese a Orbetello, località toscana dell’Argentario nota per la sua laguna, ci sono così tanti moscerini che è diventato complicato uscire di casa, andare a scuola, tenere aperti gli uffici pubblici, anche solo chiudere le persiane la sera.",103,it,it,idem_it_IT_041_046.txt,train
ee41ba83886d752a78c6_simplified,ee41ba83886d752a78c6,simplified,0,"Troppi moscerini a Orbetello Molti pesci sono morti l'anno scorso. Per questo mancano i pesci che mangiano i moscerini. Condividi Una persona a Orbetello combatte i moscerini. (Facebook/Comune di Orbetello) Orbetello è un comune in Toscana. È conosciuto per la sua laguna. Adesso ci sono tantissimi moscerini. Disturbano la vita di tutti: è difficile uscire di casa, andare a scuola, aprire gli uffici pubblici o chiudere le persiane la sera.",85,it,it,idem_it_IT_041_046.txt,train
ee4869753f1d438243cb_original,ee4869753f1d438243cb,original,1,"• Habitualment, la declaració de l’IRPF s’ha de presentar fins al dia 30 de juny de l’any següent (o sigui, les rendes del 2023 es declaren i l’impost es paga fins al 30.06.2024).",45,ca,ca,idem_ca_CAT_060_084.txt,train
ee4869753f1d438243cb_simplified,ee4869753f1d438243cb,simplified,0,"• La declaració de l’IRPF es pot presentar fins al dia 30 de juny de l’any següent. Per exemple, les rendes de l 'any 2023 es declaren i l’impost es paga fins al 30 de juny de l'any 2024.",49,ca,ca,idem_ca_CAT_060_084.txt,train
ee84b0f93917aad90066_original,ee84b0f93917aad90066,original,1,"Barcelona ha aparegut sis vegades a la classificació els últims set anys, amb barris com Gràcia, el Clot i el Poblenou, zones que abans no registraven un flux turístic significatiu.",34,ca,ca,idem_ca_CAT_024_047.txt,train
ee84b0f93917aad90066_simplified,ee84b0f93917aad90066,simplified,0,"Els últims 7 anys Barcelona ha sortit 6 vegades a la classificació de l'enquesta. Els barris de moda segons l'enquesta són: - Gràcia, - el Clot, - i el Poblenou. Aquests barris abans no tenien moltes visites de turistes.",47,ca,ca,idem_ca_CAT_024_047.txt,train
ee8cf8568110b73712d0_original,ee8cf8568110b73712d0,original,1,faire le point sur vos besoins d’accompagnement,8,fr,fr,french_tagged.txt,test
ee8cf8568110b73712d0_simplified,ee8cf8568110b73712d0,simplified,0,vous poser des questions pour comprendre vos besoins,8,fr,fr,french_tagged.txt,test
eea899d0ddb74ddd3dc5_original,eea899d0ddb74ddd3dc5,original,1,"«In un Paese moderno non c’è spazio per leggi vecchie e ormai superate: l’Italia ha bisogno di un quadro normativo chiaro che garantisca la certezza del diritto», aveva scritto su X Casellati a giugno di quell’anno, spiegando l’obiettivo dei suoi disegni di legge.",53,it,it,idem_it_IT_053_067.txt,train
eea899d0ddb74ddd3dc5_simplified,eea899d0ddb74ddd3dc5,simplified,0,"Maria Elisabetta Alberti Casellati è la ministra per le Riforme istituzionali. Nel giugno del 2023, ha scritto sulla piattaforma X: in un Paese moderno non servono leggi vecchie. L'Italia ha bisogno di regole semplici e chiare. Così ha spiegato l'obiettivo delle sue proposte di legge.",53,it,it,idem_it_IT_053_067.txt,train
eec2e5eb8ff7f4dfa25d_original,eec2e5eb8ff7f4dfa25d,original,1,How you think this change can help people to stay healthy and independent for longer?,16,en,en,carlo_english_merged.txt,train
eec2e5eb8ff7f4dfa25d_simplified,eec2e5eb8ff7f4dfa25d,simplified,0,Tell us about any ways you think this change can help people to stay healthy and independent for longer.,20,en,en,carlo_english_merged.txt,train
eec85d9eb07d3153abad_original,eec85d9eb07d3153abad,original,1,Inscription au +33 (0)2 50 16 74 71 ou remy66@example.com,11,fr,fr,french_tagged.txt,train
eec85d9eb07d3153abad_simplified,eec85d9eb07d3153abad,simplified,0,- Par téléphone : +33 (0)7 53 14 13 76 O5 - Par mail : remy66@example.com,17,fr,fr,french_tagged.txt,train
eed253dcc11202b85cca_original,eed253dcc11202b85cca,original,1,"Se trata del abogado José Aliste, condenado en los noventa por estafa y que en la actualidad está imputado en varias causas judiciales.",25,es,es,idem_es_ES_083_107.txt,train
eed253dcc11202b85cca_simplified,eed253dcc11202b85cca,simplified,0,"El colaborador es el abogado José Aliste. A esta persona lo condenaron por estafas, en los años 90 y en la actualidad está acusado por varios delitos.",30,es,es,idem_es_ES_083_107.txt,train
eef783f7ee283f79e230_original,eef783f7ee283f79e230,original,1,També podeu presentar els justificants de la despesa efectuada de cada projecte presentat.,14,ca,ca,idem_ca_CAT_053_059.txt,test
eef783f7ee283f79e230_simplified,eef783f7ee283f79e230,simplified,0,També podeu enviar els justificants dels diners gastats de cada projecte.,13,ca,ca,idem_ca_CAT_053_059.txt,test
eeff7dcf70bf905bbee0_original,eeff7dcf70bf905bbee0,original,1,"È integrato da circa 800 miliardi di euro provenienti da NextGenerationEU, uno strumento temporaneo per stimolare la ripresa dalla pandemia di COVID-19.",24,it,it,idem_it_IT_016_022.txt,train
eeff7dcf70bf905bbee0_simplified,eeff7dcf70bf905bbee0,simplified,0,Ci sono 800 miliardi di euro in più grazie al programma NextGenerationEU. È un programma per un certo periodo. Aiuta i paesi europei a riprendersi dopo il periodo di Covid.,33,it,it,idem_it_IT_016_022.txt,train
efa79db1330231d7dd4e_original,efa79db1330231d7dd4e,original,1,"• En general, els rendiments subjectes a tributació en l’IRPF són: • Els rendiments del treball, com per exemple el salari que percep un treballador o la pensió.",34,ca,ca,idem_ca_CAT_060_084.txt,train
efa79db1330231d7dd4e_simplified,efa79db1330231d7dd4e,simplified,0,"•En general, l’IRPF fa pagar pels diners que guanyes: – Els diners que cobren les persones treballadores per la feina. – Els diners que reben els pensionistes quan estan jubilats.",36,ca,ca,idem_ca_CAT_060_084.txt,train
eff161b9007d5996256c_original,eff161b9007d5996256c,original,1,"Faire ses courses, aller à la Poste, chez le médecin, accompagner la scolarité des enfants",18,fr,fr,french_tagged.txt,train
eff161b9007d5996256c_simplified,eff161b9007d5996256c,simplified,0,"- Faire ses courses, aller à la Poste, chez le médecin... - Suivre la scolarité des enfants.",21,fr,fr,french_tagged.txt,train
eff175ed662470266e11_original,eff175ed662470266e11,original,1,"En 2025, la Comisión presentará una propuesta de nuevo presupuesto europeo a largo plazo, a partir de 2028, sobre la que se pronunciarán, a continuación, el Parlamento Europeo y los Estados miembros.",38,es,es,idem_es_ES_062_069.txt,train
eff175ed662470266e11_simplified,eff175ed662470266e11,simplified,0,"En el año 2025, la Cominsión presentará una nueva propuesta de presupuesto europeo para el año 2028. El Parlamento Europeo y los Estados miembros debatirán la propuesta.",30,es,es,idem_es_ES_062_069.txt,train
f0115dd618bccc8731b6_original,f0115dd618bccc8731b6,original,1,"Por el momento, la causa no ha arrojado ninguna prueba concreta sobre esa filtración, ante lo que el juez se apoya en informes de la Guardia Civil para afirmar que García Ortiz tuvo un “papel preeminente” en esa filtración.",44,es,es,idem_es_ES_017_025.txt,train
f0115dd618bccc8731b6_simplified,f0115dd618bccc8731b6,simplified,0,"Por ahora, no hay pruebas claras sobre la filtración del correo electrónico. El juez usa informes de la Guardia Civil",22,es,es,idem_es_ES_017_025.txt,train
f014d57836f25f40dd26_original,f014d57836f25f40dd26,original,1,في الوقت الذي كانت فيه والدتي على وشك أن تكون نسخة عن خالتي آيدا بمصيرها البائس، جاء إلى منزلهم أحد جيرانهم يحمل قصاصة من جريدة فيها إعلان من وكيل في مانيلا يعلن عن استعداده لاستقبال طلبات الراغبات في العمل في الخارج، ليتم توزيعهن على مكاتب العمالة المنزلية في دول الخليج.,53,ar,ar,arabic_cleaned_data.txt,validation
f014d57836f25f40dd26_simplified,f014d57836f25f40dd26,simplified,0,في الوقت الذي كانت فيه والدتي على وشك أن تكون مثل خالتي آيدا، جاء إلى منزلهم أحد جيرانهم يحمل إعلان جريدة من وكيل في مانيلا للعمالة المنزلية في دول الخليح.,32,ar,ar,arabic_cleaned_data.txt,validation
f02630dd416e6a2daae2_original,f02630dd416e6a2daae2,original,1,Does anything worry you about the idea of getting more care in the community?,15,en,en,carlo_english_merged.txt,train
f02630dd416e6a2daae2_simplified,f02630dd416e6a2daae2,simplified,0,Does anything worry you about getting more care in the community?,12,en,en,carlo_english_merged.txt,train
f050f8934a1bec8703da_original,f050f8934a1bec8703da,original,1,"El Banc de Moviment també compra alguns productes de suport nous, especialment per donar resposta a les demandes més freqüents.",22,ca,ca,idem_ca_CAT_018_021.txt,test
f050f8934a1bec8703da_simplified,f050f8934a1bec8703da,simplified,0,"El Banc de Moviment també compra alguns productes nous, sobretot si són productes que la gent demana molt. Així la gent que necessita un producte no s'ha d'esperar.",33,ca,ca,idem_ca_CAT_018_021.txt,test
f06b452a76c614cf831e_original,f06b452a76c614cf831e,original,1,"El 2011 al voltant del 60% de la població manifestava, en l’enquesta, que havia tingut contacte regular amb turistes a la ciutat.",28,ca,ca,idem_ca_CAT_024_047.txt,train
f06b452a76c614cf831e_simplified,f06b452a76c614cf831e,simplified,0,"L’any 2011, més de la meitat de la ciutadania de Barcelona deia a l'enquesta que tenia contacte de manera habitual amb turistes.",26,ca,ca,idem_ca_CAT_024_047.txt,train
f0988f4b4741ab1b4067_original,f0988f4b4741ab1b4067,original,1,We are dedicated to promoting the Hate Crime Charter.,10,en,en,carlo_english_merged.txt,train
f0988f4b4741ab1b4067_simplified,f0988f4b4741ab1b4067,simplified,0,We promote the the Hate Crime Charter. Hate Crime is when someone does something to hurt you because of who you are or who they think you are.,30,en,en,carlo_english_merged.txt,train
f0bba7f2ef1f80acb048_original,f0bba7f2ef1f80acb048,original,1,- D'être accompagné dans son intégration en France,9,fr,fr,french_tagged.txt,train
f0bba7f2ef1f80acb048_simplified,f0bba7f2ef1f80acb048,simplified,0,"- Des ateliers pour comprendre la société française, des sorties culturelles...",13,fr,fr,french_tagged.txt,train
f0c01da8758180d8afe0_original,f0c01da8758180d8afe0,original,1,"Les xifres van caure durant la pandèmia, però després, amb 15,6 milions el 2023,[4] la ràtio continuava sent de 9,2 turistes per cada resident.",28,ca,ca,idem_ca_CAT_024_047.txt,train
f0c01da8758180d8afe0_simplified,f0c01da8758180d8afe0,simplified,0,"Durant la pandèmia van venir menys turistes, però després la xifra va tornar a pujar. L' any 2023 van venir més de 15 milions i mig de turistes",31,ca,ca,idem_ca_CAT_024_047.txt,train
f0c50551c37d83602d3d_original,f0c50551c37d83602d3d,original,1,il vous sera demandé de passer une évaluation linguistique,9,fr,fr,french_tagged.txt,train
f0c50551c37d83602d3d_simplified,f0c50551c37d83602d3d,simplified,0,vous allez faire une évaluation en français,7,fr,fr,french_tagged.txt,train
f0c885676cc2ccc1af14_original,f0c885676cc2ccc1af14,original,1,"En este auto, incluso, el magistrado cuestiona que González Amador pueda ser considerado un “defraudador confeso”, origen de los más de diez pleitos que el empresario ha iniciado contra políticos y periodistas reclamando indemnizaciones que rozan entre todas el medio millón de euros por referirse así a él.",54,es,es,idem_es_ES_017_025.txt,train
f0c885676cc2ccc1af14_simplified,f0c885676cc2ccc1af14,simplified,0,El juez duda que Alberto González Amador sea un defraudador. Defraudador es la persona que no paga impuestos. Alberto González Amador ha llevado a juicio a políticos y periodistas por llamarle defraudador. Pide pagos que llegan a cerca de medio millón de euros por llamarlo así.,50,es,es,idem_es_ES_017_025.txt,train
f0d32b11c2761cc2ae4d_original,f0d32b11c2761cc2ae4d,original,1,ففط إبق إلى جانب عيسى، لا أريد أن يكبر بعيدا عن أمه، فيكفيه ما جاءه من إليه.,20,ar,ar,arabic_cleaned_data.txt,train
f0d32b11c2761cc2ae4d_simplified,f0d32b11c2761cc2ae4d,simplified,0,فقط ابق إلى جانب عيسى لا أريده أن يكبر بعيدا عن أمه.,13,ar,ar,arabic_cleaned_data.txt,train
f0efc1ef4571cb60e098_original,f0efc1ef4571cb60e098,original,1,على هذا النحو قضيت الأشهر الأولى في منزل جدّتي غنيمة.,11,ar,ar,arabic_cleaned_data.txt,test
f0efc1ef4571cb60e098_simplified,f0efc1ef4571cb60e098,simplified,0,هكذا قضيت الأشهر الأولى في منزل جدتي غنيمة.,9,ar,ar,arabic_cleaned_data.txt,test
f10adc9448cd82410ece_original,f10adc9448cd82410ece,original,1,كم كنت أشتاق إليها، ميرلا، الحب الممنوع.,10,ar,ar,arabic_cleaned_data.txt,train
f10adc9448cd82410ece_simplified,f10adc9448cd82410ece,simplified,0,كم كنت أشتاق إليها، ميرلا، الحب الممنوع.,10,ar,ar,arabic_cleaned_data.txt,train
f12c1085003c0fb7848b_original,f12c1085003c0fb7848b,original,1,"Apprendre à remplir un formulaire, prendre un RDV, se connecter aux sites (Sécurité Sociale, CAF, Impôts etc.)",23,fr,fr,french_tagged.txt,train
f12c1085003c0fb7848b_simplified,f12c1085003c0fb7848b,simplified,0,"- Compléter un formulaire, prendre un rendez-vous - Apprendre à faire ses démarches sur internet : Sécurité sociale, CAF, impôts..",24,fr,fr,french_tagged.txt,train
f13cc7f1f91dcba9d2f6_original,f13cc7f1f91dcba9d2f6,original,1,Cosa possiamo fare per spendere al meglio ogni singolo euro del bilancio europeo?,14,it,it,idem_it_IT_016_022.txt,train
f13cc7f1f91dcba9d2f6_simplified,f13cc7f1f91dcba9d2f6,simplified,0,Vogliamo usare al meglio i soldi dell'Unione europea. Cosa possiamo fare?,14,it,it,idem_it_IT_016_022.txt,train
f13f2ee65210d38b75c5_original,f13f2ee65210d38b75c5,original,1,Pero esto sólo es así para los que piensan que la democracia y el Estado de derecho evoluciona de forma perpendicular a la economía política.,26,es,es,idem_es_ES_051_061.txt,train
f13f2ee65210d38b75c5_simplified,f13f2ee65210d38b75c5,simplified,0,Esto solo para las personas que piensan que la democracia y el Estado de derecho avanzan de forma contraria a la economía.,23,es,es,idem_es_ES_051_061.txt,train
f1817ac26eae31b19532_original,f1817ac26eae31b19532,original,1,"Según la necesidad de ayuda de la persona afectada para llevar a cabo diversas de las actividades básicas de la vida diaria, los grados de dependencia reconocidos por la ley son los siguientes: Grado I o dependencia moderada: cuando la persona necesita ayuda al menos una vez al día para realizar diversas actividades básicas de la vida diaria o tiene necesidades de ayuda intermitente o limitada para mantener su autonomía personal.",75,es,es,idem_es_ES_043_045.txt,train
f1817ac26eae31b19532_simplified,f1817ac26eae31b19532,simplified,0,Según la ayuda que necesite la persona afectada para llevar a cabo las actividades básicas de su día a día los grados de dependencia reconocidos por la ley son: Grado I o de dependencia moderada: cuando la persona necesita ayuda al menos 1 vez al día para realizar distintas actividades básicas de su día a día o tiene necesidades de ayuda intermitente u ocasional o límitada para mantener su autonomía personal.,74,es,es,idem_es_ES_043_045.txt,train
f183d49cae3a56b7c9c4_original,f183d49cae3a56b7c9c4,original,1,قالت: لا تكن مثلهم أنت أيضا! إنهم يعاملوننا على أننا لا نشعر ولا نفهم تعنين أن شعورا بداخلكم هو الذي أوصلكم إلى هذه الحقيقة؟ هزت رأسها نافية.,31,ar,ar,arabic_cleaned_data.txt,test
f183d49cae3a56b7c9c4_simplified,f183d49cae3a56b7c9c4,simplified,0,لا تكن مثلهم أنت أيضا! إنهم يعاملوننا وكأننا لا نشعر ولا نفهم.,14,ar,ar,arabic_cleaned_data.txt,test
f1892b62130f9650d3eb_original,f1892b62130f9650d3eb,original,1,ولأني كنت في الرابعة عشرة وقتئذ، فقد سلمت عقلي، طواعية، لابنة الثامنة عشرة.,17,ar,ar,arabic_cleaned_data.txt,train
f1892b62130f9650d3eb_simplified,f1892b62130f9650d3eb,simplified,0,كنت في الرابعة عشرة وقتئذ، وكنت قد سلمت عقلي لابنة الثامنة عشرة.,14,ar,ar,arabic_cleaned_data.txt,train
f1a40cbeff9379ccc531_original,f1a40cbeff9379ccc531,original,1,"Un programme de 4 mois pour apprendre le français et trouver un travail ou une formation, avec :",19,fr,fr,french_tagged.txt,train
f1a40cbeff9379ccc531_simplified,f1a40cbeff9379ccc531,simplified,0,"Un programme de 4 mois pour apprendre le français et trouver un travail ou une formation, avec :",19,fr,fr,french_tagged.txt,train
f1ba880aceea82028b0b_original,f1ba880aceea82028b0b,original,1,Partecipa al dibattito e aiutaci a fare in modo che le azioni che adottiamo oggi rafforzino l'Europa di domani.,21,it,it,idem_it_IT_016_022.txt,train
f1ba880aceea82028b0b_simplified,f1ba880aceea82028b0b,simplified,0,Partecipa alla discussione. Così ci aiuti a fare buone scelte per il futuro dell'Europa.,17,it,it,idem_it_IT_016_022.txt,train
f1d0b39b32b28f150836_original,f1d0b39b32b28f150836,original,1,A focus group is an activity in which a small group of people (5-8) discuss one topic.,21,en,en,carlo_english_merged.txt,train
f1d0b39b32b28f150836_simplified,f1d0b39b32b28f150836,simplified,0,A focus group is a small group of people. The focus group talks about a topic.,18,en,en,carlo_english_merged.txt,train
f1f3de3a9c83b725c8a3_original,f1f3de3a9c83b725c8a3,original,1,"Primer es va gestionar la donació de vehicles de bombers, generadors elèctrics i material sanitari i per al rescat de persones, i des de l’octubre següent es va establir un pont humanitari estable amb la firma d’un acord de col·laboració i amistat entre les dues ciutats.",52,ca,ca,idem_ca_CAT_048_052.txt,train
f1f3de3a9c83b725c8a3_simplified,f1f3de3a9c83b725c8a3,simplified,0,"Primer es van donar a Kíïv: - vehicles de bombers, - generadors elèctrics - i material sanitari i de rescat de persones. Des de l’octubre següent, es va crear un pont d’ajuda constant amb un acord de col·laboració i amistat entre les dues ciutats.",51,ca,ca,idem_ca_CAT_048_052.txt,train
f1fdaf7247026bd46b0c_original,f1fdaf7247026bd46b0c,original,1,"Un’opinione simile a Volpi è stata espressa da Salvatore Curreri, professore di Diritto pubblico all’Università Kore di Enna.",22,it,it,idem_it_IT_053_067.txt,train
f1fdaf7247026bd46b0c_simplified,f1fdaf7247026bd46b0c,simplified,0,Salvatore Curreri è professore di Diritto pubblico all'Università Kore di Enna. Ha un un'opinione simile a Mauro Volpi.,22,it,it,idem_it_IT_053_067.txt,train
f20fd08645a003c4986f_original,f20fd08645a003c4986f,original,1,"Subvencions de l'Ajuntament de Barcelona d'activitats i serveis de districte i de ciutat Inicia el tràmit Mètodes d'identificació admesos Aquest tràmit permet sol·licitar subvencions a les persones i entitats que duen a terme activitats i serveis sense ànim de lucre al municipi de Barcelona, o fora d’aquest si contribueixen a la promoció exterior de la ciutat.",63,ca,ca,idem_ca_CAT_053_059.txt,test
f20fd08645a003c4986f_simplified,f20fd08645a003c4986f,simplified,0,"Subvencions de l'Ajuntament de Barcelona d'activitats i serveis de districte i de ciutat. Inicia el tràmit Maneres per identificar-se permeses Aquest tràmit serveix per demanar subvencions, que són ajudes econòmiques. Les poden demanar persones o entitats que fan activitats o serveis sense voler guanyar diners. Aquestes activitats i serveis es poden fer a la ciutat de Barcelona o fora de la ciutat, si ajuden a fer conèixer Barcelona a altres llocs.",80,ca,ca,idem_ca_CAT_053_059.txt,test
f22ddc89261baf82ea33_original,f22ddc89261baf82ea33,original,1,¿Cómo puede reflejar las diferentes necesidades que tienen los europeos y las europeas y unirnos en la diversidad?,20,es,es,idem_es_ES_062_069.txt,train
f22ddc89261baf82ea33_simplified,f22ddc89261baf82ea33,simplified,0,¿Cómo puede el presupuesto europeo reflejar las diferentes necesidades que tienen los ciudadanos y ciudadanas europeas y unirnos aunque seamos diferentes unos de otros?,26,es,es,idem_es_ES_062_069.txt,train
f23814b7c50ad8bc7f63_original,f23814b7c50ad8bc7f63,original,1,"«Non è sbagliato il fatto di pensare di porre un termine rispetto a quanto, invece, a oggi era previsto dalla normativa, così come non è sbagliata una specifica e precisa motivazione», ha detto nelle dichiarazione di voto finale Devis Dori, capogruppo di Alleanza Verdi-Sinistra in Commissione Giustizia.",55,it,it,idem_it_IT_036_040.txt,train
f23814b7c50ad8bc7f63_simplified,f23814b7c50ad8bc7f63,simplified,0,Devis Dori è il capogruppo del partito Alleanza Verdi-Sinistra. Nella dichiarazione di voto finale ha detto: Va bene di mettere un limite alle intercettazioni. Va anche bene di chiedere un motivo chiare per le intercettazioni.,39,it,it,idem_it_IT_036_040.txt,train
f2473d8fb04339a32868_original,f2473d8fb04339a32868,original,1,How satisfied are you with the NHS?,8,en,en,carlo_english_merged.txt,train
f2473d8fb04339a32868_simplified,f2473d8fb04339a32868,simplified,0,How happy or unhappy are you with the NHS?,10,en,en,carlo_english_merged.txt,train
f2a4d865c954994f545c_original,f2a4d865c954994f545c,original,1,"تقول ميرلا: ""أرأيت؟ تمنحنا الطبيعة سعادة مجانية"" ولكننا اشترينا تذكرتي الدخول.",16,ar,ar,arabic_cleaned_data.txt,validation
f2a4d865c954994f545c_simplified,f2a4d865c954994f545c,simplified,0,"تقول ميرلا ""أرأيت؟ تعطينا الطبيعة سعادة مجانية"".",11,ar,ar,arabic_cleaned_data.txt,validation
f2f1a84f9ad44e0f625a_original,f2f1a84f9ad44e0f625a,original,1,Prendre rendez-vous en appelant le CIDFF17 ou directement les Point Justice concernés,12,fr,fr,french_tagged.txt,test
f2f1a84f9ad44e0f625a_simplified,f2f1a84f9ad44e0f625a,simplified,0,Vous pouvez prendre rendez-vous par téléphone au 0449421491 ou contacter directement un Point Justice proche de votre domicile. Les coordonnées complètes sont sur la carte en bas de la fiche.,32,fr,fr,french_tagged.txt,test
f302c9bcb3ed21e5c6aa_original,f302c9bcb3ed21e5c6aa,original,1,"Envoyer un message au +33 4 74 50 45 33 avec votre nom, prénom et adresse d'habitation et de domiciliation et le nom du programme ""Les Bâtisseuses en action"".",34,fr,fr,french_tagged.txt,train
f302c9bcb3ed21e5c6aa_simplified,f302c9bcb3ed21e5c6aa,simplified,0,"Envoyer un message au +33 4 74 50 45 33 avec votre nom, prénom et adresse (habitation et courrier), avec une phrase pour dire que vous êtes intéressée par la formation ""Les Bâtisseuses en action”.",42,fr,fr,french_tagged.txt,train
f316d80561b872d201af_original,f316d80561b872d201af,original,1,"Un exemple es dona quan, a part del seu habitatge principal, una persona té un altre habitatge de propietat que no està llogat.",27,ca,ca,idem_ca_CAT_060_084.txt,train
f316d80561b872d201af_simplified,f316d80561b872d201af,simplified,0,"Per exemple, una persona té un pis on viu i un té altre pis on no viu i tampoc el té llogat. Tot i no cobrar res per aquest segon pis, ha de pagar l' IRPF com si guanyés diners.",45,ca,ca,idem_ca_CAT_060_084.txt,train
f33eeb56db363c8a25dc_original,f33eeb56db363c8a25dc,original,1,"واصلت: بعد أن دفعني ""هوزيه"" اسمي الذي أحببت لمواصلة القراءة: واعرف أنك لن تسألي، وأنت التي كنت دائمة القول: كل شيء يحدث بسبب ولسببه ولست ممن يبحثن عن تفسيرات.",36,ar,ar,arabic_cleaned_data.txt,train
f33eeb56db363c8a25dc_simplified,f33eeb56db363c8a25dc,simplified,0,وأعرف أنك لن تسألي، وأنت التي كنت دائمة القول: كل شيء يحدث بسبب ولسبب، ولست ممن يبحثن عن تفسيرات.,23,ar,ar,arabic_cleaned_data.txt,train
f34b5b065ab752058de9_original,f34b5b065ab752058de9,original,1,سألتها: وهل يعلم أفراد البيت أنكم على علم بذلك؟ كلا، نحن لا نشعر ولا نفهم.,19,ar,ar,arabic_cleaned_data.txt,train
f34b5b065ab752058de9_simplified,f34b5b065ab752058de9,simplified,0,سألتها: وهل يعلم أفراد البيت أنكم تعلمون ذلك كلا، نحن لا نشعر ولا نفهم.,17,ar,ar,arabic_cleaned_data.txt,train
f3551c37112d0cf0ac3e_original,f3551c37112d0cf0ac3e,original,1,"Ensuite, nous vous proposons un cours de français adapté à vos besoins dans l'une de nos structures partenaires.",21,fr,fr,french_tagged.txt,train
f3551c37112d0cf0ac3e_simplified,f3551c37112d0cf0ac3e,simplified,0,- Vous aider à trouver un cours proche de votre domicile.,12,fr,fr,french_tagged.txt,train
f355a52770efdecf65c3_original,f355a52770efdecf65c3,original,1,"• L’IRPF és un impost progressiu, la qual cosa significa que el seu tipus de gravamen augmenta a mesura que ho fan els ingressos, guanys i imputacions de renda.",33,ca,ca,idem_ca_CAT_060_084.txt,train
f355a52770efdecf65c3_simplified,f355a52770efdecf65c3,simplified,0,"L’IRPF és un impost progressiu. Això vol dir que com més diners guanyes, més impostos has de pagar.",22,ca,ca,idem_ca_CAT_060_084.txt,train
